variedade_cores4 <-  formas_pagamento5 localizacao6 (50.0 , 0.6 )

variedade_cores4 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

variedade_cores4 <-  provador1 variedade_tamanhos2 (50.0 , 3.4 )

variedade_cores4 <-  vitrine2 divulgacao4 (100.0 , 0.6 )

variedade_cores4 <-  atendimento2 aparencia_loja1 (60.0 , 1.4 )

variedade_cores4 <-  variedade_tamanhos1 aparencia_loja5 (100.0 , 0.3 )

variedade_cores4 <-  qualidade_produto1 localizacao2 (50.0 , 1.1 )

variedade_cores4 <-  qualidade_produto2 divulgacao3 (71.4 , 2.0 )

variedade_cores4 <-  formas_pagamento4 Vizualizacao_externa3 (50.0 , 1.1 )

variedade_cores4 <-  Vendedor2 provador2 (70.0 , 2.8 )

variedade_cores4 <-  provador5 Vendedor3 (50.0 , 3.4 )

variedade_cores4 <-  localizacao1 divulgacao2 (50.0 , 2.8 )

variedade_cores4 <-  aparencia_loja2 noite (50.0 , 4.5 )

variedade_cores4 <-  formas_pagamento2 vitrine5 (70.0 , 2.8 )

variedade_cores4 <-  localizacao4 aparencia_loja4 (50.0 , 6.8 )

variedade_cores4 <-  atendimento5 aparencia_loja3 (55.0 , 5.7 )

variedade_cores4 <-  provador4 qualidade_produto4 (51.4 , 9.9 )

variedade_cores4 <-  tarde SimRetornou (53.8 , 3.7 )

variedade_cores4 <-  divulgacao1 vitrine4 (50.0 , 11.3 )

variedade_cores4 <-  Vendedor4 NaoRetornou (50.0 , 3.4 )

variedade_cores5 <-  divulgacaonr (50.0 , 1.1 )

variedade_cores5 <-  provador (50.0 , 1.7 )

variedade_cores5 <-  vitrine1 (83.3 , 1.7 )

variedade_cores5 <-  formas_pagamento5 (64.7 , 4.8 )

variedade_cores5 <-  divulgacao5 (60.0 , 5.7 )

variedade_cores5 <-  aparencia_loja5 (56.5 , 13.0 )

variedade_cores5 <-  formas_pagamento4 (61.2 , 13.9 )

variedade_cores5 <-  divulgacao3 (54.9 , 14.4 )

variedade_cores5 <-  provador5 (71.2 , 16.7 )

variedade_cores5 <-  localizacao1 (50.0 , 18.7 )

variedade_cores5 <-  vitrine5 (57.3 , 23.2 )

variedade_cores5 <-  localizacao4 (56.0 , 23.8 )

variedade_cores5 <-  variedade_tamanhos5 (60.7 , 23.8 )

variedade_cores5 <-  qualidade_produto5 (69.8 , 24.4 )

variedade_cores5 <-  atendimento5 (58.1 , 24.4 )

variedade_cores5 <-  provador4 (53.8 , 29.5 )

variedade_cores5 <-  atendimento4 (50.9 , 32.3 )

variedade_cores5 <-  vitrine4 (50.0 , 38.5 )

variedade_cores5 <-  manha (56.8 , 39.4 )

variedade_cores5 <-  Vizualizacao_externa5 (58.6 , 39.7 )

variedade_cores5 <-  SimRetornou (53.8 , 44.2 )

variedade_cores5 <-  Vendedor4 (51.9 , 45.3 )

variedade_cores5 <-  formas_pagamentonr aparencia_loja2 (100.0 , 0.3 )

variedade_cores5 <-  Vizualizacao_externa1 localizacao6 (100.0 , 0.3 )

variedade_cores5 <-  atendimentonr variedade_tamanhos1 (100.0 , 0.3 )

variedade_cores5 <-  atendimento1 Vizualizacao_externa3 (50.0 , 0.6 )

variedade_cores5 <-  Vizualizacao_externa2 localizacao5 (50.0 , 0.6 )

variedade_cores5 <-  provador1 formas_pagamento3 (50.0 , 0.6 )

variedade_cores5 <-  vitrine2 divulgacao2 (50.0 , 3.4 )

variedade_cores5 <-  atendimento2 Vendedor1 (54.5 , 3.1 )

variedade_cores5 <-  atendimento6 qualidade_produto1 (66.7 , 1.7 )

variedade_cores5 <-  aparencia_loja1 Vendedor2 (50.0 , 1.1 )

variedade_cores5 <-  localizacao2 noite (50.0 , 3.4 )

variedade_cores5 <-  variedade_tamanhos2 divulgacao4 (100.0 , 0.3 )

variedade_cores5 <-  qualidade_produto2 localizacao3 (60.0 , 2.8 )

variedade_cores5 <-  formas_pagamento2 aparencia_loja4 (50.0 , 4.5 )

variedade_cores5 <-  aparencia_loja3 variedade_tamanhos4 (50.0 , 9.6 )

formas_pagamento2 <-  variedade_tamanhosnr localizacao6 (100.0 , 0.3 )

formas_pagamento2 <-  Vizualizacao_externa1 variedade_cores1 (100.0 , 0.3 )

formas_pagamento2 <-  variedade_cores2 divulgacao5 (100.0 , 0.3 )

formas_pagamento2 <-  vitrine1 atendimento1 (50.0 , 0.6 )

formas_pagamento2 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

formas_pagamento2 <-  variedade_cores3 provador1 (100.0 , 0.3 )

formas_pagamento2 <-  Vizualizacao_externa2 variedade_tamanhos2 (50.0 , 1.1 )

formas_pagamento2 <-  vitrine2 atendimento6 (60.0 , 1.4 )

formas_pagamento2 <-  atendimento2 localizacao2 (50.0 , 1.7 )

formas_pagamento2 <-  variedade_tamanhos1 Vendedor2 (50.0 , 1.1 )

formas_pagamento2 <-  aparencia_loja1 qualidade_produto4 (62.5 , 2.3 )

formas_pagamento2 <-  qualidade_produto1 aparencia_loja5 (50.0 , 0.6 )

formas_pagamento2 <-  qualidade_produto2 Vizualizacao_externa3 (62.5 , 2.3 )

formas_pagamento2 <-  divulgacao3 localizacao4 (56.3 , 4.5 )

formas_pagamento2 <-  Vendedor1 provador2 (50.0 , 2.8 )

formas_pagamento2 <-  localizacao1 Vendedor4 (66.7 , 1.7 )

formas_pagamento2 <-  atendimento5 tarde (100.0 , 1.1 )

formas_pagamento1 <-  variedade_cores1 (60.0 , 1.4 )

formas_pagamento1 <-  variedade_cores2 (80.0 , 1.4 )

formas_pagamento1 <-  vitrine1 (66.7 , 1.7 )

formas_pagamento1 <-  atendimento1 (57.1 , 2.0 )

formas_pagamento1 <-  divulgacao5 (55.0 , 5.7 )

formas_pagamento1 <-  variedade_cores3 (66.7 , 5.9 )

formas_pagamento1 <-  Vizualizacao_externa2 (59.3 , 7.6 )

formas_pagamento1 <-  provador1 (64.5 , 8.8 )

formas_pagamento1 <-  atendimento2 (68.8 , 9.1 )

formas_pagamento1 <-  variedade_tamanhos1 (81.8 , 9.3 )

formas_pagamento1 <-  qualidade_produto1 (66.7 , 11.0 )

formas_pagamento1 <-  localizacao2 (71.4 , 11.9 )

formas_pagamento1 <-  aparencia_loja5 (52.2 , 13.0 )

formas_pagamento1 <-  Vendedor2 (65.4 , 14.7 )

formas_pagamento1 <-  provador5 (50.8 , 16.7 )

formas_pagamento1 <-  Vendedor1 (70.3 , 18.1 )

formas_pagamento1 <-  localizacao1 (78.8 , 18.7 )

formas_pagamento1 <-  Vendedor3 (100.0 , 21.8 )

formas_pagamento1 <-  atendimento3 (68.8 , 21.8 )

formas_pagamento1 <-  vitrine5 (54.9 , 23.2 )

formas_pagamento1 <-  variedade_tamanhos5 (59.5 , 23.8 )

formas_pagamento1 <-  divulgacao2 (52.3 , 24.4 )

formas_pagamento1 <-  qualidade_produto5 (53.5 , 24.4 )

formas_pagamento1 <-  noite (72.2 , 25.5 )

formas_pagamento1 <-  vitrine3 (53.1 , 27.2 )

formas_pagamento1 <-  aparencia_loja3 (52.6 , 27.5 )

formas_pagamento1 <-  localizacao3 (55.4 , 28.6 )

formas_pagamento1 <-  provador4 (56.7 , 29.5 )

formas_pagamento1 <-  aparencia_loja4 (54.3 , 29.7 )

formas_pagamento1 <-  qualidade_produto4 (52.3 , 30.9 )

formas_pagamento1 <-  atendimento4 (57.9 , 32.3 )

formas_pagamento1 <-  variedade_tamanhos4 (50.0 , 33.4 )

formas_pagamento1 <-  Vizualizacao_externa4 (53.3 , 34.6 )

formas_pagamento1 <-  tarde (65.3 , 35.1 )

formas_pagamento1 <-  divulgacao1 (53.4 , 37.1 )

formas_pagamento1 <-  vitrine4 (50.7 , 38.5 )

formas_pagamento1 <-  Vizualizacao_externa5 (51.4 , 39.7 )

formas_pagamento1 <-  variedade_cores4 (51.3 , 42.5 )

formas_pagamento1 <-  NaoRetornou (79.7 , 55.8 )

formas_pagamento1 <-  divulgacaonr qualidade_produto3 (100.0 , 0.3 )

formas_pagamento1 <-  Vizualizacao_externa1 localizacao6 (100.0 , 0.3 )

formas_pagamento1 <-  atendimentonr Vizualizacao_externa3 (100.0 , 0.3 )

formas_pagamento1 <-  provador atendimento5 (100.0 , 0.3 )

formas_pagamento1 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

formas_pagamento1 <-  vitrine2 divulgacao3 (50.0 , 0.6 )

formas_pagamento1 <-  atendimento6 divulgacao4 (50.0 , 0.6 )

formas_pagamento1 <-  aparencia_loja1 variedade_tamanhos2 (50.0 , 1.7 )

formas_pagamento4 <-  Vizualizacao_externa1 localizacao5 (100.0 , 0.3 )

formas_pagamento4 <-  variedade_cores6 vitrine5 (100.0 , 0.3 )

formas_pagamento4 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

formas_pagamento4 <-  localizacao6 provador3 (66.7 , 0.8 )

formas_pagamento4 <-  vitrine2 provador5 (50.0 , 1.1 )

formas_pagamento4 <-  atendimento6 divulgacao4 (50.0 , 0.6 )

formas_pagamento4 <-  aparencia_loja1 divulgacao3 (100.0 , 0.3 )

formas_pagamento4 <-  variedade_tamanhos2 aparencia_loja5 (50.0 , 0.6 )

formas_pagamento4 <-  qualidade_produto2 aparencia_loja4 (50.0 , 1.7 )

formas_pagamento4 <-  provador2 atendimento5 (54.5 , 3.1 )

formas_pagamento4 <-  qualidade_produto5 SimRetornou (50.0 , 9.6 )

formas_pagamento4 <-  atendimento4 manha (50.0 , 9.6 )

formas_pagamento3 <-  Vizualizacao_externa1 atendimento6 (100.0 , 0.3 )

formas_pagamento3 <-  vitrine1 provador2 (50.0 , 0.6 )

formas_pagamento3 <-  localizacao6 qualidade_produto2 (50.0 , 1.1 )

formas_pagamento3 <-  Vizualizacao_externa2 provador5 (50.0 , 0.6 )

formas_pagamento3 <-  localizacao5 variedade_tamanhos3 (50.0 , 0.6 )

formas_pagamento3 <-  vitrine2 divulgacao3 (50.0 , 0.6 )

formas_pagamento3 <-  variedade_tamanhos1 qualidade_produto5 (50.0 , 0.6 )

formas_pagamento3 <-  localizacao2 SimRetornou (50.0 , 1.1 )

formas_pagamento5 <-  divulgacaonr localizacao2 (100.0 , 0.3 )

formas_pagamento5 <-  atendimentonr aparencia_loja5 (50.0 , 0.6 )

formas_pagamento5 <-  provador vitrine4 (50.0 , 0.6 )

formas_pagamento5 <-  variedade_cores6 divulgacao4 (100.0 , 0.3 )

formas_pagamento5 <-  divulgacao5 localizacao6 (100.0 , 0.3 )

formas_pagamento5 <-  localizacao5 qualidade_produto2 (50.0 , 0.6 )

formas_pagamento5 <-  vitrine2 variedade_tamanhos5 (50.0 , 0.6 )

formas_pagamento5 <-  provador1 variedade_tamanhos2 noite (100.0 , 0.3 )

formas_pagamento5 <-  atendimento6 provador3 Vizualizacao_externa4 (50.0 , 0.6 )

formas_pagamento5 <-  aparencia_loja1 qualidade_produto1 Vizualizacao_externa3 (50.0 , 0.6 )

formas_pagamento5 <-  divulgacao3 provador5 vitrine3 (50.0 , 0.6 )

formas_pagamento5 <-  aparencia_loja2 qualidade_produto3 localizacao4 (50.0 , 0.6 )

formas_pagamento5 <-  qualidade_produto5 tarde SimRetornou (100.0 , 0.3 )

aparencia_loja2 <-  atendimento1 (57.1 , 2.0 )

aparencia_loja2 <-  formas_pagamentonr variedade_tamanhos3 (100.0 , 0.3 )

aparencia_loja2 <-  variedade_cores1 vitrine1 (100.0 , 0.3 )

aparencia_loja2 <-  variedade_cores2 provador1 (100.0 , 0.3 )

aparencia_loja2 <-  variedade_cores6 formas_pagamento5 (100.0 , 0.3 )

aparencia_loja2 <-  divulgacao5 variedade_cores3 (100.0 , 0.3 )

aparencia_loja2 <-  localizacao6 Vizualizacao_externa2 (50.0 , 0.6 )

aparencia_loja2 <-  vitrine2 atendimento2 (50.0 , 1.7 )

aparencia_loja2 <-  atendimento6 provador5 (100.0 , 0.3 )

aparencia_loja2 <-  variedade_tamanhos1 localizacao2 (50.0 , 1.1 )

aparencia_loja2 <-  formas_pagamento3 variedade_tamanhos2 (100.0 , 0.3 )

aparencia_loja2 <-  qualidade_produto2 Vendedor2 (50.0 , 2.8 )

aparencia_loja2 <-  divulgacao3 provador2 (60.0 , 1.4 )

aparencia_loja2 <-  Vizualizacao_externa3 localizacao1 (66.7 , 0.8 )

aparencia_loja2 <-  Vendedor1 localizacao4 (60.0 , 1.4 )

aparencia_loja2 <-  vitrine3 Vizualizacao_externa5 (50.0 , 5.1 )

aparencia_loja1 <-  Vizualizacao_externa1 (60.0 , 1.4 )

aparencia_loja1 <-  variedade_cores1 (60.0 , 1.4 )

aparencia_loja1 <-  vitrine1 (50.0 , 1.7 )

aparencia_loja1 <-  variedade_tamanhosnr localizacao6 (100.0 , 0.3 )

aparencia_loja1 <-  variedade_cores2 Vizualizacao_externa2 (100.0 , 0.3 )

aparencia_loja1 <-  atendimento1 vitrine2 (100.0 , 0.3 )

aparencia_loja1 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

aparencia_loja1 <-  formas_pagamento5 qualidade_produto1 (100.0 , 0.3 )

aparencia_loja1 <-  divulgacao5 atendimento6 (50.0 , 0.6 )

aparencia_loja1 <-  atendimento2 provador2 (50.0 , 2.8 )

aparencia_loja1 <-  variedade_tamanhos1 formas_pagamento3 (100.0 , 0.3 )

aparencia_loja1 <-  variedade_tamanhos2 qualidade_produto5 (50.0 , 0.6 )

aparencia_loja1 <-  variedade_cores3 Vizualizacao_externa3 Vendedor4 (50.0 , 0.6 )

aparencia_loja4 <-  variedade_cores2 qualidade_produto1 (50.0 , 0.6 )

aparencia_loja4 <-  atendimentonr localizacao6 (100.0 , 0.3 )

aparencia_loja4 <-  provador Vizualizacao_externa3 (100.0 , 0.3 )

aparencia_loja4 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

aparencia_loja4 <-  variedade_cores6 localizacao5 (50.0 , 0.6 )

aparencia_loja4 <-  formas_pagamento5 provador5 (57.1 , 2.0 )

aparencia_loja4 <-  divulgacao5 variedade_tamanhos1 (50.0 , 0.6 )

aparencia_loja4 <-  provador1 formas_pagamento3 (50.0 , 0.6 )

aparencia_loja4 <-  vitrine2 divulgacao3 (50.0 , 0.6 )

aparencia_loja4 <-  atendimento2 variedade_tamanhos5 (50.0 , 0.6 )

aparencia_loja4 <-  atendimento6 divulgacao4 (100.0 , 0.6 )

aparencia_loja4 <-  localizacao2 atendimento5 (66.7 , 1.7 )

aparencia_loja4 <-  variedade_tamanhos2 atendimento3 (55.6 , 2.5 )

aparencia_loja4 <-  formas_pagamento4 provador4 (50.0 , 4.0 )

aparencia_loja4 <-  localizacao1 SimRetornou (50.0 , 0.6 )

aparencia_loja4 <-  Vendedor3 provador3 (59.1 , 6.2 )

aparencia_loja4 <-  localizacao3 vitrine4 (50.0 , 10.8 )

aparencia_loja3 <-  variedade_cores1 variedade_tamanhos3 (100.0 , 0.3 )

aparencia_loja3 <-  provador Vendedor1 (50.0 , 0.6 )

aparencia_loja3 <-  vitrine1 qualidade_produto2 (100.0 , 0.3 )

aparencia_loja3 <-  atendimento1 variedade_cores3 (50.0 , 0.6 )

aparencia_loja3 <-  variedade_cores6 formas_pagamento4 (100.0 , 0.3 )

aparencia_loja3 <-  formas_pagamento5 localizacao6 (50.0 , 0.6 )

aparencia_loja3 <-  divulgacao5 Vizualizacao_externa2 (100.0 , 0.3 )

aparencia_loja3 <-  localizacao5 provador1 (50.0 , 1.1 )

aparencia_loja3 <-  vitrine2 noite (50.0 , 1.7 )

aparencia_loja3 <-  atendimento2 qualidade_produto1 (55.6 , 2.5 )

aparencia_loja3 <-  atendimento6 Vendedor2 (50.0 , 0.6 )

aparencia_loja3 <-  variedade_tamanhos1 divulgacao3 (50.0 , 0.6 )

aparencia_loja3 <-  formas_pagamento3 localizacao4 (54.5 , 3.1 )

aparencia_loja3 <-  localizacao2 provador5 (50.0 , 2.3 )

aparencia_loja3 <-  variedade_tamanhos2 divulgacao2 (54.5 , 3.1 )

aparencia_loja3 <-  divulgacao4 tarde (57.1 , 4.0 )

aparencia_loja3 <-  localizacao1 qualidade_produto3 (50.0 , 2.3 )

aparencia_loja3 <-  formas_pagamento2 vitrine5 (60.0 , 2.8 )

aparencia_loja3 <-  Vendedor3 vitrine3 (56.3 , 4.5 )

aparencia_loja5 <-  variedade_coresnr (50.0 , 0.6 )

aparencia_loja5 <-  divulgacaonr (75.0 , 1.1 )

aparencia_loja5 <-  localizacaonr Vendedor1 (100.0 , 0.3 )

aparencia_loja5 <-  variedade_tamanhosnr vitrine5 (100.0 , 0.3 )

aparencia_loja5 <-  formas_pagamentonr qualidade_produto5 (100.0 , 0.3 )

aparencia_loja5 <-  Vizualizacao_externa1 variedade_cores2 (100.0 , 0.3 )

aparencia_loja5 <-  atendimentonr provador (50.0 , 1.1 )

aparencia_loja5 <-  formas_pagamento5 localizacao2 (100.0 , 0.3 )

aparencia_loja5 <-  divulgacao5 vitrine2 (100.0 , 0.3 )

aparencia_loja5 <-  variedade_cores3 divulgacao4 (100.0 , 0.3 )

aparencia_loja5 <-  localizacao5 atendimento3 (50.0 , 0.6 )

aparencia_loja5 <-  formas_pagamento4 Vizualizacao_externa3 (50.0 , 1.1 )

aparencia_loja5 <-  Vizualizacao_externa2 qualidade_produto2 divulgacao3 (100.0 , 0.3 )

